TITULO_ORIGINAL;TITULO_BRASIL;CRT;DATA_REQUERIMENTO_CRT;DATA_EMISSAO_CRT;SITUACAO_CRT;CPB_ROE;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO;PAIS;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO;REDUCAO_ISENCAO;REQUERENTE;REGISTRO_ANCINE_REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
DR. SEUSS' HOW THE GRINCH STOLE CHRISTMAS;O GRINCH;04010098283620133;16/12/2013;22/01/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;104;2000;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DR. SEUSS' THE LORAX;O LORAX: EM BUSCA DA TRÚFULA PERDIDA;2014098954000003;14/11/2014;12/12/2014;EXPIRADO;E1402603800000;ANIMAÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO RECORD S.A;251;60.628.369/0001-75;SP;SÃO PAULO
DR. SEUSS' THE LORAX;O LORAX: EM BUSCA DA TRÚFULA PERDIDA;04010106077520140;07/08/2014;29/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRACANO;DRACANO;04010098285620130;16/12/2013;21/01/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;91;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRACULA S1 (2013);DRÁCULA 1ª TEMPORADA;02040104087520144;24/06/2014;28/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;447,3;2013;2013;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;AMZ MIDIA INDUSTRIAL S/A (BAIXADO);22116;14.919.768/0001-78;AM;MANAUS
DRACULA SEASON 1;DRACULA SEASON 1;04040100235520140;24/01/2014;09/05/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;SERIADA;450;2013;2013;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRACULA THE DARK PRINCE;DRACULA: O PRÍNCIPE DAS TREVAS;02010100604020143;18/02/2014;13/03/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;85;2013;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;ANTONIO FERNANDES FILMES LTDA;532;02.668.665/0001-01;SP;SÃO BERNARDO DO CAMPO
DRACULA UNTOLD;;01010107945520140;10/09/2014;11/09/2014;EXPIRADO;E1402379600000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;92;2014;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;84;00.979.601/0001-98;SP;SÃO PAULO
DRACULA: THE DARK PRINCE;DRÁCULA - O PRÍNCIPE DAS TREVAS;05010102982820144;15/05/2014;08/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;100;2013;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRACULA: THE DARK PRINCE;DRÁCULA - O PRÍNCIPE DAS TREVAS;04010107011620144;27/08/2014;26/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;100;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAFT DAY;;01010102627520146;30/04/2014;09/05/2014;EXPIRADO;E1402823000000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;110;2014;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;SM DISTRIBUIDORA DE FILMES LTDA;11922;08.257.054/0001-49;SP;BARUERI
DRAFT DAY;A GRANDE ESCOLHA;02010106099520147;07/08/2014;12/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;109;2013;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;LK TEL DISTRIBUIDORA DE FILMES LTDA.;13928;09.006.254/0001-91;SP;SÃO PAULO
DRAFT DAY;GRANDE ESCOLHA, A;05010107883520143;09/09/2014;22/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;110;2014;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAG ME TO HELL;ARRASTE-ME PARA O INFERNO;04010100691620140;21/02/2014;18/03/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;96,1;2009;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAGON BALL Z KAI;DRAGON BALL Z KAI;2014096699000005;04/11/2014;01/12/2014;EXPIRADO;E1402576800000;ANIMAÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;SERIADA EM MÚLTIPLAS TEMPORADAS;714;2010;2010;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO BANDEIRANTES S.A.;656;60.509.239/0001-13;SP;SÃO PAULO
DRAGON BALL Z: BATTLE OF GODS;DRAGON BALL Z: A BATALHA DOS DEUSES;02010103439520143;11/06/2014;18/06/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;JAPAO;NÃO SERIADA;85;2013;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;LK TEL DISTRIBUIDORA DE FILMES LTDA.;13928;09.006.254/0001-91;SP;SÃO PAULO
DRAGON CRUSADER;MERLIN 2;04010098287620138;16/12/2013;11/02/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;86;2011;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRAGON WASPS;TERROR TROPICAL;04010098289620135;16/12/2013;21/01/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;83;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRAGON: BRUCE LEE STORY;DRAGÃO - A HISTÓRIA DE BRUCE LEE ;04010098899520134;26/12/2013;27/01/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;120;1993;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;NBCUNIVERSAL NETWORKS INTERNATIONAL BRASIL PROGRAMADORA S/A;44;01.253.766/0001-40;RJ;RIO DE JANEIRO
DRAGON: THE BRUCE LEE STORY;DRAGÃO: A HISTÓRIA DE BRUCE LEE;2014098720000007;13/11/2014;11/12/2014;EXPIRADO;E1402630100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;120;1993;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAGONHEART;CORAÇÃO DE DRAGÃO;04010103567520141;13/06/2014;07/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;103;1996;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAGONHEART;CORAÇÃO DE DRAGÃO;03010099069520145;03/01/2014;24/03/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;103;1996;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;RADIO E TELEVISAO RECORD S.A;251;60.628.369/0001-75;SP;SÃO PAULO
DRAGONS DEFENDERS OF BERK PART 1;DRAGÕES DEFENSORES DE BERK  PARTE 1 ¿VOLUME 1;02040102609520144;29/04/2014;30/06/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;110;2012;2012;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS DEFENDERS OF BERK PART 1;DRAGÕES DEFENSORES DE BERK  PARTE 1 ¿VOLUME 2;02040102613520145;29/04/2014;30/06/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;110;2012;2012;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS DEFENDERS OF BERK PART 2;DRAGÕES DEFENSORES DE BERK  PARTE 2 ¿ VOLUME 3;02040105503620140;15/07/2014;13/08/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;132;2014;2014;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS DEFENDERS OF BERK PART 2;DRAGÕES DEFENSORES DE BERK  PARTE 2 ¿ VOLUME 4;02040105507620144;15/07/2014;13/08/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;110;2013;2013;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS RIDERS OF BERK PART 2;DRAGÕES OS PILOTOS DE BERK PARTE 2 ¿ VOLUME 4;02040102137520146;23/04/2014;16/07/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;88;2012;2012;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS RIDERS OF BERK PART 2;DRAGÕES OS PILOTOS DE BERK PARTE 2 ¿ VOLUME 3;02040102135520149;23/04/2014;30/06/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;110;2012;2012;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONS: DEFENDERS OF BERK ¿ EPISODES 21-40;COMO TREINAR O SEU DRAGÃO- EPISÓDIOS 21-40;03040102970920147;12/05/2014;28/05/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;600;2013;2013;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;4727;27.865.757/0001-02;RJ;RIO DE JANEIRO
DRAGONS: GIFT OF THE NIGHT FURY;DRAGÕES: O PRESENTE DO FÚRIA DA NOITE;03020105639820144;17/07/2014;05/08/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;22;2011;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);SEM REDUÇÃO E ISENÇÃO;FOX FILM DO BRASIL LTDA.;182;33.110.420/0008-56;SP;SÃO PAULO
DRAGONS: GIFT OF THE NIGHT FURY;DRAGÕES: O PRESENTE DO FÚRIA DA NOITE;02020106485920140;18/08/2014;11/09/2014;EXPIRADO;E1300000100000;ANIMAÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;22;2011;;VIDEO DOMÉSTICO;SEM REDUÇÃO E ISENÇÃO;SOLUTIONS 2 GO DO BRASIL INDUSTRIA, COMERCIO E DISTRIBUICAO LTDA;12846;07.305.913/0001-65;AM;MANAUS
DRAGONSLAYER;O DRAGÃO E O FEITICEIRO;2014093767000009;10/10/2014;18/11/2014;EXPIRADO;E1402441200000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;108;1981;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRAKE  - HOLD ON, WE'RE GOING HOME (FEAT. MAJID JORDAN);DRAKE  - HOLD ON, WE'RE GOING HOME (FEAT. MAJID JORDAN);2014095268000005;16/10/2014;25/11/2014;EXPIRADO;E1402471400000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;4,4;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
DRAKE - TAKE CARE (FEAT. RIAHNNA );DRAKE - TAKE CARE (FEAT. RIAHNNA );2014095274000003;16/10/2014;25/11/2014;EXPIRADO;E1402471500000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;4,0;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
DRAKE ¿ STARTED FROM THE BOTTOM;DRAKE ¿ STARTED FROM THE BOTTOM;04030105676320149;24/07/2014;11/08/2014;EXPIRADO;E1300000100000;VÍDEOMUSICAL;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;5,1;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
DREAM CATCHERS;;01030103095520144;02/06/2014;26/09/2014;EXPIRADO;B1402163200000;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;5,6;2014;;SALAS DE EXIBIÇÃO;OBRA AUDIOVISUAL BRASILEIRA;GABRIEL MOURA SANTANA FREIRE;26291;PESSOA FÍSICA;BA;SALVADOR
DREAM DATES II EPS. 9 E 10;DREAM DATES II EPS. 9 E 10;04040099705520143;16/01/2014;28/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;60;2013;2013;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAM DATES II EPS.5 A 8;DREAM DATES II EPS. 5 A 8;04040098086120131;12/12/2013;15/07/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;SERIADA;120;2013;2013;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAM HEAT;SONHOS MOLHADOS;05010103024620148;22/05/2014;01/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;85,3;2013;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAM HEAT;SONHOS MOLHADOS;04010103002120140;20/05/2014;05/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESTADOS UNIDOS;NÃO SERIADA;85,3;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAM SCHOOL US S1;DREAM SCHOOL US S1;04040103088020142;30/05/2014;27/06/2014;EXPIRADO;E1300000100000;REALITY-SHOW;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;SERIADA;360;2013;2013;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);50;00.811.990/0001-48;RJ;RIO DE JANEIRO
DREAM TEAM, THE;DE MÉDICO E LOUCO TODO MUNDO TEM UM POUCO;2014093782000006;15/10/2014;18/11/2014;EXPIRADO;E1402441400000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;113;1989;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DREAM TEAMED: 3 SLUTS 1 GUY;SONHOS MOLHADOS: A ORGIA;04010101753520141;14/04/2014;29/07/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAM TEENS;NINFETAS DOS MEUS SONHOS;2014088461000006;22/09/2014;24/10/2014;EXPIRADO;E1402355500000;FICÇÃO;Erótico/Pornográfica;COMUM;ESTADOS UNIDOS;NÃO SERIADA;97,4;2014;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAMER;;04030104335520140;26/06/2014;15/07/2014;EXPIRADO;B1402187900000;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;BRASIL;NÃO SERIADA;4,6;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);OBRA AUDIOVISUAL BRASILEIRA;SUITE17 PRODUÇÕES ARTÍSTICAS LTDA - ME;25422;16.676.095/0001-06;SP;SÃO PAULO
DREAMGIRLS;DREAMGIRLS - EM BUSCA DE UM SONHO;04010105385620147;14/07/2014;07/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;127,6;2006;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DREAMLAND;SONHANDO ACORDADA;05010104331520149;26/06/2014;17/10/2014;EXPIRADO;E1300000100000;;;COMUM;ALEMANHA;NÃO SERIADA;87,0;2010;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAMS IN WHITE II;SONHOS BRANCOS 2;04010098019720137;11/12/2013;12/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESPANHA;NÃO SERIADA;110;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DREAMS IN WHITE III;SONHOS EM BRANCO III;04010098005820134;10/12/2013;08/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;ESPANHA;NÃO SERIADA;106;2007;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DRENCH THOSE DD'S;GOZANDO NO MEU PEITO;04010093824420131;15/05/2013;10/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;86;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DRESS FOR SUCKCESS INC.;UMA CHUPADA PARA O SUCESSO;04010093824620130;15/05/2013;10/09/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;85;2011;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DRESS TO IMPRESS;VESTIDA PARA TREPAR;2014099396000001;18/11/2014;15/12/2014;EXPIRADO;E1402694000000;FICÇÃO;Erótico/Pornográfica;COMUM;REPÚBLICA TCHECA;NÃO SERIADA;134;2008;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DRESSED TO KILL;VESTIDA PARA MATAR;01010106015520148;06/08/2014;07/10/2014;EXPIRADO;E1600227500000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;105;1980;;SALAS DE EXIBIÇÃO;SEM REDUÇÃO E ISENÇÃO;CINEMARK BRASIL S.A;1843;00.779.721/0001-41;SP;SÃO PAULO
DRESSED TO KILL;VESTIDA PARA MATAR;04010103001720143;20/05/2014;24/06/2014;EXPIRADO;E1300000100000;FICÇÃO;;ESTRANGEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;ESTADOS UNIDOS;NÃO SERIADA;105;1980;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;TELECINE PROGRAMACAO DE FILMES LTDA;39;00.252.848/0001-08;RJ;RIO DE JANEIRO
DRILL ME  SERGEANT!;AQUI ATRÁS, SARGENTO!;2014086869000000;25/09/2014;16/10/2014;EXPIRADO;E1402374700000;FICÇÃO;Erótico/Pornográfica;COMUM;CANADÁ;NÃO SERIADA;82,1;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
DRILL MY HOLE 6;ENFIA NO MEU BURACO 6;05010099785520144;17/01/2014;22/08/2014;EXPIRADO;E1300000100000;FICÇÃO;;COMUM;CANADÁ;NÃO SERIADA;118,3;2012;;OUTROS MERCADOS;SEM REDUÇÃO E ISENÇÃO;PB BRASIL ENTRETENIMENTO LTDA;13263;08.844.841/0001-97;RJ;RIO DE JANEIRO
