TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
AS ESCRAVAS DA MÃE DE DEUS;B1101364300000;10/02/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;26;;2010;;INDEFINIDO;NÃO;EDUCAR: ARTES E OFICIOS LTDA;08.979.657/0001-54;PI;TERESINA
AS FOLHAS;B1101487900000;22/08/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,3;;2011;;INDEFINIDO;NÃO;DELEON SOUTO FREITAS DA SILVA;PESSOA FÍSICA;PB;PATOS
AS FÉRIAS DO OTACÍLIO;B1101445800000;28/06/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,4;;2011;;INDEFINIDO;NÃO;SERGIO PIRES JUNIOR;PESSOA FÍSICA;SP;SANTO ANDRE
AS HIPER MULHERES;B1101473600000;03/08/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;79,6;;2011;;INDEFINIDO;NÃO;VÍDEO NAS ALDEIAS;03.941.844/0001-25;PE;OLINDA
AS IMORAIS;B1101469100000;25/07/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;159;;2009;;INDEFINIDO;NÃO;RED ANGEL FILMES LTDA;06.265.841/0001-07;SP;SAO PAULO
AS IRACEMAS;B1101438900000;10/06/2011;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;74,3;;2010;;INDEFINIDO;NÃO;IMAGO FILMES LTDA;01.879.093/0001-39;MG;NOVA LIMA
AS MÃES DE CHICO XAVIER;B1101377100000;15/03/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;108;;2011;;INDEFINIDO;NÃO;LUZ PRODUÇÕES CINEMATOGRÁFICAS LTDA.;00.975.333/0001-36;CE;FORTALEZA
AS PUPILAS DO SENHOR REITOR;B1101442300000;17/06/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;109;;1960;;INDEFINIDO;NÃO;CINEDISTRI PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA;05.283.625/0001-21;SP;SAO PAULO
AS VADIAS;B1101536100000;20/12/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2011;;INDEFINIDO;NÃO;RED ANGEL FILMES LTDA;06.265.841/0001-07;SP;SAO PAULO
ASFIXIA;B1101470400000;27/07/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,8;;2011;;INDEFINIDO;NÃO;JOSE AGRIPINO DA SILVA NETO;PESSOA FÍSICA;SP;SAO PAULO
ASSALTO AO BANCO CENTRAL;B1101449600000;01/07/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95,5;;2011;;SALAS DE EXIBIÇÃO;NÃO;TOTAL ENTERTAINMENT LTDA;02.863.008/0001-07;RJ;RIO DE JANEIRO
ASSASSINATO EM COPACABANA;B1101448600000;30/06/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;91;;1961;;INDEFINIDO;NÃO;CINEDISTRI PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA;05.283.625/0001-21;SP;SAO PAULO
ASSIM É SE LHE PARECE;B1101489900000;24/08/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;;2011;;INDEFINIDO;NÃO;INSTITUTO ITAÚ CULTURAL;57.119.000/0001-22;SP;SAO PAULO
ASSISTÊNCIA MUNICIPAL E HOSPITAL DE PROMPTO SOCCORRO;B1101501500000;22/09/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;1928;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
ASSUNTO DE FAMILIA;B1101394000000;05/04/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,6;;2010;;INDEFINIDO;NÃO;TANGERINA ENTRETENIMENTO LTDA;07.860.494/0001-23;SP;SAO PAULO
ASTHEROS;B1101482100000;15/08/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18,7;;2011;;INDEFINIDO;NÃO;RONALDO DOS ANJOS;PESSOA FÍSICA;SC;FLORIANOPOLIS
ATERRO;B1101380000000;18/03/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;72;;2010;;INDEFINIDO;NÃO;MARCELO REIS MORAIS;PESSOA FÍSICA;MG;BELO HORIZONTE
ATRAVÉS;B1101526000000;23/11/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,0;;2002;;INDEFINIDO;NÃO;CANABRAVA FILMES LTDA;11.966.450/0001-50;MG;BELO HORIZONTE
ATRAVÉS DAS GRADES;B1101466900000;22/07/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;12,3;;2006;;INDEFINIDO;NÃO;RENATO FANTI DE ARAUJO PEREIRA CAVALCANTI;PESSOA FÍSICA;SP;SAO PAULO
ATRAÇÃO SATANICA;B1101460900000;19/07/2011;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;1989;;INDEFINIDO;NÃO;J. DÁVILA FILMES LTDA.;44.600.229/0001-32;SP;CAMPINAS
AUGUSTO BOAL E O TEATRO DO OPRIMIDO;B1101494800000;06/09/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;62,4;;2010;;INDEFINIDO;NÃO;MAPA FILMES DO BRASIL LTDA.;33.139.692/0001-02;RJ;RIO DE JANEIRO
AURORA;B1101382700000;22/03/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2011;;INDEFINIDO;NÃO;BLÁBLÁ FILMES PRODUÇÕES CINEMATOGRÁFICAS LTDA;10.875.081/0001-27;SP;SAO PAULO
AURORAS DE EBANO;B1101530000000;07/12/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;23,1;;2005;;INDEFINIDO;NÃO;EDSON FERREIRA DA SILVA JUNIOR;PESSOA FÍSICA;ES;VITORIA
AVACA;B1101411500000;28/04/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;12;;2009;;INDEFINIDO;NÃO;MIRA FILMES LTDA - ME;04.650.621/0001-71;SP;SAO PAULO
AVALIAÇÃO: CAMINHO PARA APRENDIZAGEM;B1101475900000;05/08/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;126,9;;2011;;INDEFINIDO;NÃO;SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC;33.469.172/0001-68;RJ;RIO DE JANEIRO
AVE MARIA OU MÃE DOS SERTANEJOS;B1101508000000;06/10/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,7;;2009;;INDEFINIDO;NÃO;AC CAVALCANTE SERVIÇOS LTDA.;06.905.794/0001-19;PE;PAULISTA
AVENIDA BRASÍLIA FORMOSA;B1101371900000;01/03/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2010;;INDEFINIDO;NÃO;PLANO 9 PRODUÇÕES AUDIOVISUAIS LTDA;07.617.370/0001-11;PE;RECIFE
AVENIDA DA SAUDADE;B1101441100000;16/06/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,8;;2011;;INDEFINIDO;NÃO;LIRACINE PRODUÇÕES AUDIOVISUAIS LTDA - EPP;11.788.633/0001-22;SP;SAO PAULO
AVENIDA PARADA ¿ A POLÍCIA NA MAIOR FESTA GAY DO MUNDO;B1101392600000;01/04/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;22,5;;2011;;INDEFINIDO;NÃO;MEDIALAND PRODUÇÃO E COMUNICAÇÃO LTDA;08.346.159/0001-74;SP;SAO PAULO
AVENTURAS NA ILHA DA MAGIA;B1101423900000;16/05/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18;;2003;;INDEFINIDO;NÃO;BELLI STUDIO DESIGN LTDA.;03.274.384/0001-29;SC;BLUMENAU
AVENTURAS SEXUAIS;B1101537300000;22/12/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;119;;2011;;INDEFINIDO;NÃO;RED ANGEL FILMES LTDA;06.265.841/0001-07;SP;SAO PAULO
AVESSO - 3A. TEMPORADA;B1101430300000;25/05/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;90;30;2011;2011;INDEFINIDO;NÃO;PSET CRIAÇÕES E PRODUÇÕES DE VIDEOS LTDA;06.328.466/0001-05;SP;SAO PAULO
AVIÁRIO;B1101379800000;18/03/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2009;;INDEFINIDO;NÃO;DANIEL MENDONCA RIBEIRO FAVARETTO;PESSOA FÍSICA;SP;SAO PAULO
AVIÕES DO FORRÓ - AO VIVO EM SALVADOR;B1101368200000;23/02/2011;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;104;;2010;;INDEFINIDO;NÃO;AVIÕES DO FORRÓ GRAVAÇÕES E EDIÇÕES MUSICAIS LTDA;07.940.525/0001-56;CE;FORTALEZA
BACANAL;B1101479200000;11/08/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2011;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BAHÊA MINHA VIDA - O FILME;B1101483300000;16/08/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;97,9;;2011;;INDEFINIDO;NÃO;MOVIMENTO PRODUÇÕES E EVENTOS LTDA;05.059.174/0001-43;BA;SALVADOR
BALSEIROS DO RIO URUGUAI;B1101448500000;30/06/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;33,5;;2009;;INDEFINIDO;NÃO;INFOCUS PROMOÇÕES E EVENTOS LTDA.;04.979.511/0001-58;SP;SAO PAULO
BALÉ DE PÉ NO CHÃO -  A DANÇA AFRO DE MERCEDES BAPTISTA;B1101425600000;18/05/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;52,5;;2005;;INDEFINIDO;NÃO;TERRA FIRME DIGITAL LTDA;03.692.994/0001-42;SP;SALTO
BANDEIRA SAÚDE - PRIMEIRA TEMPORADA;B1101516000000;01/11/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;365;13;2011;2011;INDEFINIDO;NÃO;T.J. PRODUÇÕES CINEMATOGRÁFICAS SOCIEDADE SIMPLES LTDA ME;07.045.543/0001-74;SP;SAO PAULO
BANHO DE AMOR;B1101538800000;29/12/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2,9;;2011;;INDEFINIDO;NÃO;BROKOLIS DO BRASIL EDIÇÃO E FINALIZAÇÃO LTDA.;05.656.299/0001-50;MG;BELO HORIZONTE
BARBA, CABELO E BIGODE;B1101382600000;22/03/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;9;;2011;;INDEFINIDO;NÃO;NATIVA FILMES LTDA;27.650.159/0001-08;RJ;RIO DE JANEIRO
BARKA;B1101387800000;28/03/2011;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55,1;;2010;;INDEFINIDO;NÃO;DIVINA IMAGEM PRODUÇÕES LTDA;03.457.589/0001-40;SP;SAO PAULO
BARRIGA DE ALUGUEL;B1101521300000;11/11/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;10449;243;1990;1990;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BARÃO OLAVO, O HORRÍVEL;B1101383000000;22/03/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61;;1970;;INDEFINIDO;NÃO;JULIO EDUARDO BRESSANE DE AZEVEDO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BASE PARA UNHAS FRACAS;B1101431700000;26/05/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11,2;;2011;;INDEFINIDO;NÃO;ALEXANDRE VOGLER DE MORAES;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BASTA;B1101407000000;20/04/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2,6;;2010;;INDEFINIDO;NÃO;CRASH FILMES LTDA - BAIXADO;08.149.851/0001-02;SP;SAO PAULO
BATALHA DE CLIPES;B1101491100000;26/08/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;13,9;88;2011;2011;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
BEATRIZ;B1101357600000;26/01/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,3;;2010;;INDEFINIDO;NÃO;CHOCOLATE FILMES LTDA;11.503.567/0001-05;SP;SAO PAULO
BELAS E LOUCAS;B1101439800000;14/06/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;;2011;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BELDADES DO MAR;B1101439900000;14/06/2011;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2010;;INDEFINIDO;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BELELÉU CÁ ENTRE NÓS - ITAMAR ASSUMPÇÃO ANTES DO NEGO DITO;B1101418800000;06/05/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;10,8;;2004;;INDEFINIDO;NÃO;FABIO SERGIO HENRIQUES GIORGIO;PESSOA FÍSICA;SP;SAO PAULO
BELO HORIZONTE TÊNIS CLUBE;B1101409300000;26/04/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;1942;;INDEFINIDO;NÃO;CENTRO TÉCNICO AUDIOVISUAL / MINISTÉRIO DA CULTURA;03.221.904/0001-35;RJ;RIO DE JANEIRO
BELÉM, IMIGRANTES OPERÁRIOS;B1101414500000;02/05/2011;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2010;;INDEFINIDO;NÃO;SÃO PAULO SECRETARIA MUNICIPAL DE CULTURA;49.269.244/0001-63;SP;SAO PAULO
BENTO;B1101504700000;28/09/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;26,5;;2006;;INDEFINIDO;NÃO;TAC - FILMES LTDA - EPP;07.560.127/0001-04;SC;ITAJAI
BETTER THAN NOTHING;B1101501700000;22/09/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4;;2011;;INDEFINIDO;NÃO;MOSQUITO VIDEO E DESIGN LTDA;04.727.439/0001-71;MG;BELO HORIZONTE
BICHO HOMEM;B1101492900000;01/09/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;62;6;2009;2009;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BICHO PAPÃO;B1101348200000;07/01/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;32;8;2009;2009;INDEFINIDO;NÃO;OFICINA PRODUCOES CINEMATOGRAFICAS LTDA;04.077.508/0001-49;SP;SAO PAULO
BIG AUDIO;B1101394900000;06/04/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;30;203;2011;2011;INDEFINIDO;NÃO;ABRIL RADIODIFUSAO S.A.;03.555.171/0001-75;SP;SAO PAULO
BIKINI REVOLUTION;B1101522700000;16/11/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2007;;INDEFINIDO;NÃO;GRIFA PRODUÇÕES CINEMATOGRÁFICAS, AUDIOVISUAIS E ARTÍSTICAS LTDA.;01.486.085/0001-22;SP;SAO PAULO
BILHÕÕÕÕÕES DE ÁRVORES;B1101382500000;22/03/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,4;;2010;;INDEFINIDO;NÃO;FRANCISCO TADEU SOARES DA SILVA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BILLI PIG;B1101537800000;26/12/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95;;2011;;INDEFINIDO;NÃO;BANANEIRA FILMES LTDA.;02.140.120/0001-10;RJ;RIO DE JANEIRO
BINGO;B1101479800000;11/08/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,3;;2010;;INDEFINIDO;NÃO;INSTITUTO QUERO;10.227.433/0001-38;SP;SANTOS
BIOGRAFIAS I;B1101401000000;13/04/2011;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;157,5;6;2008;2008;INDEFINIDO;NÃO;UNIGRAF EDITORA E PLANEJAMENTO LTDA.;42.167.171/0001-50;RJ;RIO DE JANEIRO
BIQUINI CAVADÃO - AGORA É MODA - CLIPE OFICIAL;B1101352800000;19/01/2011;DEFERIDO;VÍDEOMUSICAL;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,9;;2011;;INDEFINIDO;NÃO;MD EDUCORP SOLUCÇÕES EDUCACIONAIS LTDA - ME;07.301.863/0001-48;MG;BELO HORIZONTE
BLACK BERLIM;B1101411700000;28/04/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2009;;INDEFINIDO;NÃO;SABRINA VIANA FIDALGO DA SILVA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BLACKOUT;B1101397800000;11/04/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,1;;2011;;INDEFINIDO;NÃO;PAULO HENRIQUE MORATO SCATENA;PESSOA FÍSICA;SP;SAO PAULO
BLUES NA AVENIDA;B1101466700000;22/07/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,5;;2007;;INDEFINIDO;NÃO;RENATO FANTI DE ARAUJO PEREIRA CAVALCANTI;PESSOA FÍSICA;SP;SAO PAULO
BOA MORTE;B1101401600000;14/04/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,1;;2010;;INDEFINIDO;NÃO;LETICIA MARIA TONON;PESSOA FÍSICA;SP;SANTA GERTRUDES
BOA NOITE;B1101425200000;17/05/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14;;2011;;INDEFINIDO;NÃO;MACONDO FILMES S/C LTDA;04.315.795/0001-88;SP;SAO PAULO
BOA NOITE CINDERELA;B1101363300000;08/02/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;34;;2005;;INDEFINIDO;NÃO;ROBERTO JABOR CANIZIO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BOBOLETA;B1101414000000;02/05/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,5;;2011;;INDEFINIDO;NÃO;KARLA MOREIRA DE OLIVEIRA;PESSOA FÍSICA;MG;BELO HORIZONTE
BOBOLÂNDIA MONSTROLÂNDIA;B1101369300000;25/02/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12,6;;2010;;INDEFINIDO;NÃO;44 TOONS - PRODUÇÕES ARTÍSTICAS LTDA;08.517.383/0001-81;SP;SAO PAULO
BOCA DO RIO;B1101471200000;28/07/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;8,7;;2011;;INDEFINIDO;NÃO;ANA MORAES VIEIRA;PESSOA FÍSICA;PB;CABEDELO
BOI ENCANTADO;B1101528800000;01/12/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2003;;INDEFINIDO;NÃO;MOSQUITO VIDEO E DESIGN LTDA;04.727.439/0001-71;MG;BELO HORIZONTE
BOLA DE LÃ;B1101538600000;29/12/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;2,7;;2011;;INDEFINIDO;NÃO;BROKOLIS DO BRASIL EDIÇÃO E FINALIZAÇÃO LTDA.;05.656.299/0001-50;MG;BELO HORIZONTE
BOLPEBRA;B1101456900000;11/07/2011;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,9;;2011;;INDEFINIDO;NÃO;MORO COMUNICACAO LTDA;03.827.382/0001-10;PR;CURITIBA
BOM DIA, ANJO (ACÚSTICO);B1101504100000;26/09/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;5,4;;2011;;INDEFINIDO;NÃO;S DE SAMBA EDITORA LTDA;04.278.734/0001-98;SP;SAO PAULO
BOM DIA, BOM DIA, HORA DA ESCOLA;B1101513000000;24/10/2011;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;10,1;;2011;;INDEFINIDO;NÃO;SUBSTÂNCIA FILMES LTDA;10.825.824/0001-54;SP;SAO PAULO
BOMTEMPO;B1101436200000;01/06/2011;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,5;;2010;;INDEFINIDO;NÃO;ALEXANDRE DUBIELA EVELIN;PESSOA FÍSICA;MG;BELO HORIZONTE
BONETE;B1101466600000;22/07/2011;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;10;;2009;;INDEFINIDO;NÃO;RENATO FANTI DE ARAUJO PEREIRA CAVALCANTI;PESSOA FÍSICA;SP;SAO PAULO
