TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
BITA E O NOSSO DIA 150 SEG;B1500864300000;19/11/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;25;10;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BITA E O NOSSO DIA 90 SEG;B1500864400000;19/11/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;15;10;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MR. PLOT PRODUCOES LTDA - EPP;18.535.516/0001-04;PE;RECIFE
BIZU;B1500181000000;04/03/2015;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;169;13;2014;2014;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;POROROCA COMUNICAÇÃO LTDA;04.926.829/0001-70;SP;SAO PAULO
BIZU;B1500801200000;23/10/2015;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;312;26;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;POROROCA COMUNICAÇÃO LTDA;04.926.829/0001-70;SP;SAO PAULO
BLACK BROTHERS;B1500398100000;19/05/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;105,8;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LUZ VERMELHA FILMES - PRODUTORA DE CINEMA E VÍDEO LTDA;09.152.063/0001-38;SP;SAO PAULO
BLACK HEARTED SOUL;B1500690600000;11/09/2015;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,0;;2015;;OUTROS MERCADOS - VÍDEO POR DEMANDA;NÃO;BROS FILMES E PROPAGANDA LTDA;16.596.001/0001-80;SP;SAO PAULO
BLACK STAR;B1500156700000;24/02/2015;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;50,3;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
BLAXPLOITATION: A RAINHA NEGRA;B1500213700000;12/03/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21,6;;2014;;NENHUMA DAS OPÇÕES;NÃO;EDEM ORTEGAL DA SILVA JUNIOR;PESSOA FÍSICA;RJ;RIO DE JANEIRO
BLEFE;B1500552000000;09/07/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,4;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;LILIAN WERNECK RODRIGUES;PESSOA FÍSICA;MG;JUIZ DE FORA
BOA DE BUNDA 3;B1500541700000;08/07/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;90,7;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BM SERVICOS DE INTERNET LTDA;18.998.725/0001-86;RJ;RIO DE JANEIRO
BOA MORTE;B1500523200000;03/07/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,7;;2014;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;DEBORA DE OLIVEIRA PINTO TEIXEIRA;PESSOA FÍSICA;MG;BELO HORIZONTE
BOAS VINDAS - 7ª TEMPORADA;B1500124500000;06/02/2015;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;390;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BOAS VINDAS - 8ª TEMPORADA;B1500585900000;28/07/2015;DEFERIDO;REALITY-SHOW;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;390;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BOB LESTER;B1500373500000;08/05/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2010;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;ANEGRA PRODUÇÃO CULTURA E EDUCAÇÃO LTADA;12.090.121/0001-50;PE;RECIFE
BOB ZOOM VOLUME 3;B1500335400000;28/04/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;24,2;;2015;;VIDEO DOMÉSTICO;NÃO;SBUSINESS PRODUÇÕES ARTÍSTICAS E COMÉRCIO DE BENS E SERVIÇOS LTDA;14.698.798/0001-00;SP;SAO PAULO
BOCA DE SEDA;B1500601700000;06/08/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;80,3;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;J3 PRODUCOES LTDA;20.520.327/0001-00;SP;SAO PAULO
BOCA DO LIXO;B1500811900000;29/10/2015;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;400;8;1990;1990;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
BOI;B1500464700000;12/06/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,8;;2014;;NENHUMA DAS OPÇÕES;NÃO;VINICIUS DEL DUQUE ROSA DE MELO;PESSOA FÍSICA;SP;SAO PAULO
BOI NEON;B1500798600000;21/10/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;101;;2015;;SALAS DE EXIBIÇÃO;SIM;DESVIA-PRODUCOES ARTISTICAS E AUDIOVISUAIS LTDA;12.658.679/0001-90;PE;RECIFE
BOLA PARA SEU DANAU;B1500827900000;06/11/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;;2015;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;SELVA FILMES LTDA.;14.334.992/0001-06;RJ;RIO DE JANEIRO
BOLO & VINHO;B1500109700000;03/02/2015;DEFERIDO;FICÇÃO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6;;2013;;OUTROS MERCADOS;NÃO;IMAGÍSTICA FILMES LTDA;21.277.034/0001-06;PR;CURITIBA
BOLO DE CENOURA;B1500586500000;28/07/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;7,4;;2013;;SALAS DE EXIBIÇÃO;NÃO;DOISB PRODUCOES LTDA;20.547.167/0001-84;MG;BELO HORIZONTE
BOLÉIA;B1500366700000;07/05/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,5;;2011;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;PROCESSO MULTIARTES LTDA;05.930.707/0001-10;PR;CURITIBA
BOM DIA IPANEMA;B1500109000000;02/02/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2014;;SALAS DE EXIBIÇÃO;NÃO;JC PRODUCOES CINEMATOGRAFICAS E ARTISTICAS LTDA ME;11.723.381/0001-53;RJ;RIO DE JANEIRO
BOMBA;B1500228500000;18/03/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;21;;2011;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;INHAMIS STUDIO LTDA ME;21.331.191/0001-44;MG;JUIZ DE FORA
BONECA IZI;B1500811300000;29/10/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;CELISE FERREIRA DE MELO;PESSOA FÍSICA;SP;SAO PAULO
BOOGARINS - 6000 DIAS;B1500885500000;02/12/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,9;;2015;;NENHUMA DAS OPÇÕES;NÃO;GRANADA FIMES LTDA M.E.;15.232.422/0001-60;SP;SAO PAULO
BOOGARINS - AVALANCHE;B1500886000000;02/12/2015;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,5;;2015;;NENHUMA DAS OPÇÕES;NÃO;GRANADA FIMES LTDA M.E.;15.232.422/0001-60;SP;SAO PAULO
BOOTSY COLLINS;B1500199000000;10/03/2015;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;56,2;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
BORN FREE - FILHOS DA REVOLUÇÃO;B1500708800000;17/09/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
BORRA;B1500097500000;27/01/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;20;;2015;;OUTROS MERCADOS;NÃO;O SOPRO DO TEMPO LTDA;11.168.287/0001-80;MG;UBERLANDIA
BOTAS SUJAS - MARCELO ARAUJO;B1500571900000;20/07/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,2;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MARCELO ARAUJO DE SOUSA;PESSOA FÍSICA;SP;SAO JOSE DO RIO PRETO
BOTECO, MIL E UMA VEZES BOTECO;B1500483800000;18/06/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;97,3;;2015;;OUTROS MERCADOS;NÃO;VISION ART PRODUCOES S/S LTDA;73.555.591/0001-37;PR;FOZ DO IGUACU
BOULEZ +;B1500798900000;21/10/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;125,4;;2015;;VIDEO DOMÉSTICO;NÃO;SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE SAO PAULO;03.667.884/0001-20;SP;SAO PAULO
BR-070;B1500147700000;20/02/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;6,0;;2014;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;AKWA MT PRODUCOES ARTISTICAS LTDA;14.139.914/0001-42;MT;CUIABA
BR116: CIRCUITOS INDEPENDENTES EM TRÂNSITO;B1500368600000;08/05/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;17,7;;2013;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;JAMES ZORTEA GOMES;PESSOA FÍSICA;RS;PORTO ALEGRE
BRADO RETUMBANTE;B1500237000000;20/03/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,9;;2014;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;CENTRAL UNICA DAS FAVELAS DO RIO DE JANEIRO;06.052.228/0001-01;RJ;RIO DE JANEIRO
BRASIBELEZAS;B1500244300000;24/03/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;123;;2014;;OUTROS MERCADOS;NÃO;BRASILEIRINHAS DISTRIBUIDORA DE FILMES EIRELI;12.788.617/0001-00;SP;SAO PAULO
BRASIL 2050 - 2ª TEMPORADA;B1500704800000;15/09/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;338;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MIRAÇÃO FILMES LTDA;06.096.915/0001-29;SP;SAO PAULO
BRASIL S/A;B1500169500000;26/02/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;71;;2014;;SALAS DE EXIBIÇÃO;NÃO;SÍMIO FILMES LTDA;09.942.024/0001-34;PE;OLINDA
BRASIL SURF DOC;B1500418300000;27/05/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;45;;2012;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;MASSANGANA PRODUÇÕES ARTÍSTICAS LTDA;72.047.608/0001-82;RJ;RIO DE JANEIRO
BRASIL VISTO POR DENTRO;B1500392100000;15/05/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;61;;2013;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ATMAN FILMES E CRIAÇÕES LTDA;19.988.239/0001-40;DF;BRASILIA
BRASIL VISUAL - 1A TEMPORADA;B1500226800000;18/03/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;208;8;2015;2015;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;BUTTERFLY FILMES LTDA;05.262.633/0001-91;RJ;RIO DE JANEIRO
BRASIL X BRASIL;B1500584100000;23/07/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;ITACA FILMS BRASIL LTDA;11.443.174/0001-45;RJ;RIO DE JANEIRO
BRASIL, BRASIL!;B1500871200000;25/11/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;90;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
BRASIL, BRASIL! - VERSÃO REDUZIDA;B1500748900000;02/10/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;58;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);SIM;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
BRASIL, DNA ÁFRICA;B1500757700000;06/10/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;260;5;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BSB SERVIÇOS CINEGROUP LTDA;06.900.652/0001-69;DF;BRASILIA
BRASÍLIA (TÍTULO PROVISÓRIO);B1500236600000;19/03/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,9;;2008;;SALAS DE EXIBIÇÃO;NÃO;PAVIRADA FILMES E PRODUÇÕES LTDA;08.847.593/0001-38;DF;BRASILIA
BRASÍLIA, CAPITAL DO SÉCULO;B1500863600000;19/11/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;11;;1959;;SALAS DE EXIBIÇÃO;NÃO;RUY PEREIRA DA SILVA;PESSOA FÍSICA;DF;BRASILIA
BRAVA GENTE ITALIANA;B1500562900000;14/07/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2015;;SALAS DE EXIBIÇÃO;NÃO;YPEARTS AUDIOVISUAL LTDA;00.101.698/0001-31;RJ;RIO DE JANEIRO
BRAVURA;B1500599800000;05/08/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;4,2;;2014;;NENHUMA DAS OPÇÕES;NÃO;CAFUNDO ESTUDIO CRIATIVO LTDA;10.220.793/0001-08;SC;FLORIANOPOLIS
BRAZILIAN STORM 7ª TEMPORADA;B1500480100000;17/06/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;338;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DEZESSEIS POR NOVE PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.084.382/0001-53;RJ;RIO DE JANEIRO
BRAZILIAN STORM 8ª TEMPORADA;B1500915100000;11/12/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;325;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;DEZESSEIS POR NOVE PRODUÇÕES CINEMATOGRÁFICAS LTDA;09.084.382/0001-53;RJ;RIO DE JANEIRO
BREAKING THE RIGHTS;B1500220900000;16/03/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;34,2;;2008;;VIDEO DOMÉSTICO;NÃO;F2 PRODUÇÕES ESPECIAIS LTDA - ME;07.288.808/0001-65;SP;UBATUBA
BRINCADEIRAS SACANAS;B1500723400000;24/09/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;89;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;J3 PRODUCOES LTDA;20.520.327/0001-00;SP;SAO PAULO
BRINQUEDOS DE LUXO;B1500132200000;10/02/2015;DEFERIDO;VARIEDADES;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;338;13;2015;2015;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;KN CONTEUDO PRODUCOES SOCIEDADE UNIPESSOAL LTDA;02.208.389/0001-90;RJ;RIO DE JANEIRO
BROTHERS OF BRAZIL - LUCKY GIRL;B1500639400000;20/08/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3;;2015;;RADIODIFUSÃO DE SONS E IMAGENS (TV ABERTA);NÃO;NOVAVISTA COMUNICACAO E PRODUCOES LTDA;07.559.217/0001-85;SP;SAO PAULO
"BRU FERREIRA - ""COMO TUDO ACONTECEU"" - CLIPE OFICIAL";B1500882700000;01/12/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,7;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;BRUNO LOURENCO FERREIRA;PESSOA FÍSICA;SP;OSASCO
BRUNO GADIOL - BANG BANG (COVER DE JESSIE J);B1500438900000;03/06/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2,6;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BRUNO MARS - GRENADE (VERSÃO DO FÃ);B1500438700000;03/06/2015;DEFERIDO;VÍDEOMUSICAL;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;3,6;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;GLOBOSAT PROGRAMADORA LTDA (BAIXADA);00.811.990/0001-48;RJ;RIO DE JANEIRO
BRUNO SEGALLA;B1500125600000;09/02/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;40;;2012;;SALAS DE EXIBIÇÃO;NÃO;SPAGHETTI FILMES LTDA;05.751.454/0001-18;RS;CAXIAS DO SUL
BRUTALIDADE;B1500817400000;04/11/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,5;;2015;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;BELA FILMES PRODUÇÕES LTDA ME;13.359.654/0001-58;SP;SAO PAULO
BRUXARIAS;B1500464600000;12/06/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;2015;;SALAS DE EXIBIÇÃO;SIM;OTTO DESENHOS ANIMADOS LTDA;87.435.368/0001-60;RS;PORTO ALEGRE
BUBBLE;B1500445400000;08/06/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,3;;2014;;SALAS DE EXIBIÇÃO;NÃO;DANIELA BRAGAGLIA;PESSOA FÍSICA;SC;PALHOCA
BUDDY NO RIO - UMA DOCE VIAGEM;B1500871700000;25/11/2015;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;47,9;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;OSS PRODUCOES LTDA;10.502.952/0001-67;SP;SAO PAULO
BUMBA BUMBA COM A MINHA PRÓPRIA MACUMBA;B1500178700000;03/03/2015;DEFERIDO;FICÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2014;;OUTROS MERCADOS - AUDIOVISUAL EM CIRCUITO RESTRITO;NÃO;MARCELA DOS SANTOS;PESSOA FÍSICA;SP;SANTO ANDRE
BUNDAS GOSTOSAS;B1500723800000;24/09/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;82;;2014;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;PAULA CRISTINA MANN EIRELI;21.942.299/0001-73;SP;SAO PAULO
BUNDINHA GOSTOSA;B1500721700000;23/09/2015;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;84,4;;2015;;COMUNICAÇÃO ELETRÔNICA DE MASSA POR ASSINATURA (TV PAGA);NÃO;HMM FIRE PRODUÇÃO E PROMOÇÃO LTDA;14.353.503/0001-55;RJ;RIO DE JANEIRO
BUNDÃO E BUNDINHA;B1500278900000;08/04/2015;DEFERIDO;ANIMAÇÃO;;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;13,5;3;2014;2014;NENHUMA DAS OPÇÕES;NÃO;ZOOM ELEFANTE PRODUÇÃO CINEMATOGRÁFICA LTDA;06.768.153/0001-60;PR;CURITIBA
